id	brightness_median	brightness_stdev	saturation_median	saturation_stdev	hue_median	hue_stdev	country-id	cname1	place-es	place-en	lat	lng		place-cd	date	year	decade	cname1-lang	crole4-es	crole4-en	cname5	cname5-lang	crole5-es	crole5-en	cname6	cname6-lang	crole6-es	crole6-en	cname7	cname7-lang	crole7-es	crole7-en	cname8	cname8-lang	crole8-es	crole8-en	cname9	cname9-lang	crole9-es	crole9-en	cname10	cname10-lang	crole10-es	crole10-en	cname11	cname11-lang	crole11-es	crole11-en	cname12	cname12-lang	crole12-es	crole12-en	pname1	prole1-es	prole1-en	pname2	prole2-es	prole2-en	pname3	prole3-es	prole3-en	format-spa	format-eng	format-uri	place-es	place-en	lat	lng	place-cd	date	year	decade	undated-es	undated-en	lang1-es	lang1-en	lang1-cd	lang1-uri	lang2-es	lang2-en	lang2-cd	lang2-uri	lang3-es	lang3-en	lang3-cd	lang3-uri	lang4-es	lang4-en	lang4-cd	lang4-uri	extent-cm	pages	condition-es	condition-en	content	content-lang	merge	file path	sub-cname1	sub-cname1-lang	sub-cname2	sub-cname2-lang	sub-cname3	sub-cname3-lang	sub-cname4	sub-cname4-lang	sub-cname5	sub-cname5-lang	sub-cname6	sub-cname6-lang	sub-cname7	sub-cname7-lang	sub-cname8	sub-cname8-lang	sub-cname9	sub-cname9-lang	sub-cname10	sub-cname10-lang	sub-cname11	sub-cname11-lang	sub-cname12	sub-cname12-lang	sub-pname1	sub-pname2	sub-pname3	sub-pname4	sub-pname5	sub-pname6	sub-pname7	sub-pname8	sub-pname9	sub-pname10	sub-pname11	sub-pname12	sub-pname13	sub-pname14	sub-pname15	sub-pname16	sub-pname17	sub-pname18	sub-pname19	sub-pname20	sub-pname21	sub-pname22	sub-pname23	sub-pname24	sub-pname25	sub-pname26	sub-pname27	sub-pname28	sub-pname29	sub-pname30	sub-pname31	sub-pname32	sub-pname33	sub-pname34	sub-pname35	sub-pname36	sub-pname37	sub-pname38	sub-pname39	sub-pname40	sub-pname41	sub-pname42	sub-pname43	sub-pname44	hgeo1-sec-es	hgeo1-sec-en	hgeo1-sec-uri	hgeo1-city-es	hgeo1-city-en	hgeo1-city-uri	hgeo1-muni-es	hgeo1-muni-en	hgeo1-muni-uri	hgeo1-dept-es	hgeo1-dept-en	hgeo1-dept-uri	hgeo1-pais-es	hgeo1-pais-en	hgeo1-pais-uri	hgeo2-city-es	hgeo2-city-en	hgeo2-city-uri	hgeo2-muni-es	hgeo2-muni-en	hgeo2-dept-es	hgeo2-dept-en	hgeo2-dept-uri	hgeo2-pais-es	hgeo2-pais-en	hgeo2-pais-uri	hgeo3-city-es	hgeo3-city-en	hgeo3-city-uri	hgeo3-dept-es	hgeo3-dept-en	hgeo3-dept-uri	hgeo3-pais-es	hgeo3-pais-en	hgeo3-pais-uri	hgeo4-city-es	hgeo4-city-en	hgeo4-city-uri	hgeo4-dept-es	hgeo4-dept-en	hgeo4-dept-uri	hgeo4-pais-es	hgeo4-pais-en	hgeo4-pais-uri	hgeo5-pais-es	hgeo5-pais-en	hgeo5-pais-uri	subj-geo-es	subj-geo-en	collect-es	collect-en
mupi_afiches_uwb01_0004.jpg	178	67.4835	0	29.231	0	97.9917	9	Casa El Salvador	Estados Unidos	United States	37.0902	-95.712891		US				spa																																												Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	Estados Unidos	United States	37.0902	-95.712891	US				sin fecha	undated	Inglés	English	eng	http://id.loc.gov/vocabulary/iso639-2/eng													28x43				Un hombre tratando de cortar la mano de un americano y Centroamérica de fondo.	spa	TRUE	MUPI\mupi1\afiches\mupi_afiches_U_0004																																																																																	Estados Unidos	United States	viaf.org/viaf/130168302																																			"Serie Ulf Wilhelm Baumgärtner, Carpeta 1"	"Series Ulf Wilhelm Baumgärtner, Folder 1"
mupi_afiches_uwb02_0005-01.jpg	118	62.8296	0	11.1116	0	21.1326	9		Estados Unidos	United States	37.0902	-95.712891		US																																																Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	Estados Unidos	United States	37.0902	-95.712891	US				sin fecha	undated	Inglés	English	eng	http://id.loc.gov/vocabulary/iso639-2/eng													42x29.5				Daily bus searches by Somoza's National Guard for opposition sympathizers.	eng	FALSE	MUPI\mupi1\afiches\mupi_afiches_U_0005																									Anastasio Somoza																																																								Nicaragua	Nicaragua	viaf.org/viaf/140638485																																			"Serie Ulf Wilhelm Baumgärtner, Carpeta 2"	"Series Ulf Wilhelm Baumgärtner, Folder 2"
mupi_afiches_uwb02_0005-02.jpg	228	64.0963	0	12.5393	0	24.0138	9		Estados Unidos	United States	37.0902	-95.712891		US																																																Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	Estados Unidos	United States	37.0902	-95.712891	US				sin fecha	undated	Inglés	English	eng	http://id.loc.gov/vocabulary/iso639-2/eng													42x29.5				3 fotos en las que hay personas armadas.	spa	FALSE	MUPI\mupi1\afiches\mupi_afiches_U_0005	Frente Sandinista de Liberación Nacional - FSLN	spa																							Anastasio Somoza																																																								Nicaragua	Nicaragua	viaf.org/viaf/140638485									Guatemala	Guatemala	viaf.org/viaf/133607895																								"Serie Ulf Wilhelm Baumgärtner, Carpeta 2"	"Series Ulf Wilhelm Baumgärtner, Folder 2"
mupi_afiches_uwb02_0005-03.jpg	152	65.3189	0	9.9019	0	19.4026	9		Estados Unidos	United States	37.0902	-95.712891		US																																																Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	Estados Unidos	United States	37.0902	-95.712891	US				sin fecha	undated	Inglés	English	eng	http://id.loc.gov/vocabulary/iso639-2/eng													42x29.5				Forced recruitment by the army of Indian peasants into civil patrols.	eng	FALSE	MUPI\mupi1\afiches\mupi_afiches_U_0005																																																																																	Guatemala	Guatemala	viaf.org/viaf/133607895																																			"Serie Ulf Wilhelm Baumgärtner, Carpeta 2"	"Series Ulf Wilhelm Baumgärtner, Folder 2"
mupi_afiches_uwb02_0005-04.jpg	148	59.6329	0	10.5475	0	19.8143	9		Estados Unidos	United States	37.0902	-95.712891		US																																																Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	Estados Unidos	United States	37.0902	-95.712891	US				sin fecha	undated	Inglés	English	eng	http://id.loc.gov/vocabulary/iso639-2/eng													42x29.5				"2 fotos, en la primera está la tumba de Monseñor Romero y en la Segunda hay varias mujeres caminando en la calle."	spa	FALSE	MUPI\mupi1\afiches\mupi_afiches_U_0005																									Óscar Arnulfo Romero																																																																																													"Serie Ulf Wilhelm Baumgärtner, Carpeta 2"	"Series Ulf Wilhelm Baumgärtner, Folder 2"
mupi_afiches_uwb02_0005-05.jpg	155	54.7832	0	10.3955	0	19.7089	9		Estados Unidos	United States	37.0902	-95.712891		US																																																Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	Estados Unidos	United States	37.0902	-95.712891	US				sin fecha	undated	Inglés	English	eng	http://id.loc.gov/vocabulary/iso639-2/eng													42x29.6				2 fotos.	spa	FALSE	MUPI\mupi1\afiches\mupi_afiches_U_0005																																																																								Mesa Grande	Mesa Grande		Colomoncagua	Colomoncagua		Intibucá	Intibuca	viaf.org/viaf/144272647	Honduras	Honduras	viaf.org/viaf/124882522	Berlín	Berlin	viaf.org/viaf/122530980			Usulután	Usulutan	viaf.org/viaf/129048381	El Salvador	El Salvador	viaf.org/viaf/126625611																								"Serie Ulf Wilhelm Baumgärtner, Carpeta 2"	"Series Ulf Wilhelm Baumgärtner, Folder 2"
mupi_afiches_uwb02_0005-06.jpg	176	61.0762	0	11.3308	0	19.8883	9		Estados Unidos	United States	37.0902	-95.712891		US																																																Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	Estados Unidos	United States	37.0902	-95.712891	US				sin fecha	undated	Inglés	English	eng	http://id.loc.gov/vocabulary/iso639-2/eng													29.5x21.5				Usulatan: guerillas defend their controlled areas which now compromise 20% of the country.	eng	FALSE	MUPI\mupi1\afiches\mupi_afiches_U_0005																																																																														Usulután	Usulutan	viaf.org/viaf/129048381	El Salvador	El Salvador	viaf.org/viaf/126625611																																			"Serie Ulf Wilhelm Baumgärtner, Carpeta 2"	"Series Ulf Wilhelm Baumgärtner, Folder 2"
mupi_afiches_uwb02_0005-07.jpg	130	67.001	0	13.3257	0	21.5177	9		Estados Unidos	United States	37.0902	-95.712891		US																																																Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	Estados Unidos	United States	37.0902	-95.712891	US				sin fecha	undated	Inglés	English	eng	http://id.loc.gov/vocabulary/iso639-2/eng													29.5x21.5				July 19th - Sandinistas celebrate the overthrow of the Somoza dictatorship.	eng	FALSE	MUPI\mupi1\afiches\mupi_afiches_U_0005	Frente Sandinista de Liberación Nacional - FSLN	spa																							Anastasio Somoza																																																								Nicaragua	Nicaragua	viaf.org/viaf/140638485																																			"Serie Ulf Wilhelm Baumgärtner, Carpeta 2"	"Series Ulf Wilhelm Baumgärtner, Folder 2"
mupi_afiches_uwb02_0005-09.jpg	178	53.5801	0	7.745	0	15.525	9		Estados Unidos	United States	37.0902	-95.712891		US																																																Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	Estados Unidos	United States	37.0902	-95.712891	US				sin fecha	undated	Inglés	English	eng	http://id.loc.gov/vocabulary/iso639-2/eng													42x29.6				Post natal care. For the first time in their history the Nicaraguan people have a free health service.	eng	FALSE	MUPI\mupi1\afiches\mupi_afiches_U_0005																																																																																	Nicaragua	Nicaragua	viaf.org/viaf/140638485																																			"Serie Ulf Wilhelm Baumgärtner, Carpeta 2"	"Series Ulf Wilhelm Baumgärtner, Folder 2"
mupi_afiches_m12_0082.jpg	217	66.2169	16	20.2968	14	45.043	8	Unidad Revolucionaria Nacional Guatemalteca - URNG	Espaa	Spain	40.463667	-3.74922		ES				spa																																												Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	España	Spain	40.463667	-3.74922	ES				sin fecha	undated	Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													65x32						TRUE	MUPI\mupi2_20150904\mupi_afiches_m_0082	Unidad Revolucionaria Nacional Guatemalteca - URNG	spa																																																																															Guatemala	Guatemala	viaf.org/viaf/133607895																																			"Serie MUPI, Carpeta 12"	"Series MUPI, Folder 12"
mupi_afiches_m13_0086.jpg	180	99.3998	2	94.2051	0	86.8119	8	Frente Sandinista de Liberación Nacional - FSLN	Espaa	Spain	40.463667	-3.74922		ES	1987	1987	1980	spa																																												Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	España	Spain	40.463667	-3.74922	ES	1987	1987	1980			Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													42x59.4				Imagen de rostro de personas.	spa	TRUE	MUPI\mupi3_20151110\afiches\mupi_afiches_M_0086	Frente Sandinista de Liberación Nacional - FSLN	spa																																																																															Nicaragua	Nicaragua	viaf.org/viaf/140638485																																			"Serie MUPI, Carpeta 13"	"Series MUPI, Folder 13"
mupi_afiches_m15_0105.jpg	248	83.6056	0	33.5818	0	61.1854	8	Associacio de fotografs profesionals de premsa i mitjans de comunicacio de Catalunya	Espaa	Spain	40.463667	-3.74922		ES				cat																																												Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	España	Spain	40.463667	-3.74922	ES				sin fecha	undated	Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													40x59.9				Foto de dos guerrilleros.	spa	TRUE	MUPI\mupi3_20151110\afiches\mupi_afiches_M_0105	Radio Venceremos	spa																							Héctor Zampaglione	Borja Calzado																																																																																												"Serie MUPI, Carpeta 15"	"Series MUPI, Folder 15"
mupi_afiches_m30_0183.jpg	179	65.7941	36	73.4864	72	95.2275	8	"Izquierda Unida, grupo municipal, Ayuntamiento de Madrid"	Espaa	Spain	40.463667	-3.74922		ES	1996	1996	1990	spa																																												Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	España	Spain	40.463667	-3.74922	ES	1996	1996	1990			Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													47.8x68				1936-1996: sesenta años por la libertad.	spa	TRUE	MUPI\mupi3_20151110\afiches\mupi_afiches_M_0183																									Rafael Alberti																																															Madrid	Madrid	http://viaf.org/viaf/155864429							España	Spain	viaf.org/viaf/133609710																																			"Serie MUPI, Carpeta 30"	"Series MUPI, Folder 30"
mupi_afiches_uwb03_0010.jpg	228	44.8073	0	53.0769	0	63.3189	8	Frente Farabundo Martí para la Liberación Nacional - FMLN	Espaa	Spain	40.463667	-3.74922		ES				spa																																												Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	España	Spain	40.463667	-3.74922	ES				sin fecha	undated	Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													30x43.8				El Salvador de color rojo y un hombre y una mujer dejando ir a una paloma.	spa	TRUE	MUPI\mupi1\afiches\mupi_afiches_U_0010	Frente Farabundo Martí para la Liberación Nacional - FMLN	spa	Frente Democrático Revolucionario - FDR	spa																																																																																																																		"Serie Ulf Wilhelm Baumgärtner, Carpeta 3"	"Series Ulf Wilhelm Baumgärtner, Folder 3"
mupi_afiches_i01_0001.jpg	213	52.5911	26	61.1753	49	82.079	19	Coordinadora Nacional de la Mujer Salvadoreña - CONAMUS	El Salvador	El Salvador	13.794185	-88.89653		SV	1990-03	1990	1990	spa																																												Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV	1990-03	1990	1990			Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													30.4x58.1				Calendario de 1990.	spa	TRUE	MUPI\mupi2_20150904\mupi_afiches_i_0001	Coordinadora Nacional de la Mujer Salvadoreña - CONAMUS	spa																																																																																																																				"Serie Solidaridad de Italia, Carpeta 1"	"Series Solidarity Italy, Folder 1"
mupi_afiches_i01_0002.jpg	232	46.3071	37	7.4864	18	88.7121	7	Frente Farabundo Martí para la Liberación Nacional - FMLN	El Salvador	El Salvador	13.794185	-88.89653		SV	1988	1988	1980	spa																																												Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV	1988	1988	1980			Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													43.1x31				Calendario de 1988.	spa	FALSE	MUPI\mupi2_20150904\mupi_afiches_i_0002	Frente Farabundo Martí para la Liberación Nacional - FMLN	spa	Radio Farabundo Martí	spa																																																																																																																		"Serie Solidaridad de Italia, Carpeta 1"	"Series Solidarity Italy, Folder 1"
mupi_afiches_i01_0004.jpg	230	45.0619	6	40.704	49	83.9849	7	Comité Cristiano Pro Desplazados de El Salvador - CRIPDES	El Salvador	El Salvador	13.794185	-88.89653		SV	1987-12	1987	1980	spa																																												Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV	1987-12	1987	1980			Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													37.1x49.8				Foto de un niño desplazado.	spa	TRUE	MUPI\mupi2_20150904\mupi_afiches_i_0004	Comité Cristiano Pro Desplazados de El Salvador - CRIPDES	spa	Unidad Nacional de Trabajadores Salvadoreños - UNTS	spa																																																																																																																		"Serie Solidaridad de Italia, Carpeta 1"	"Series Solidarity Italy, Folder 1"
mupi_afiches_i01_0005.jpg	213	44.427	40	78.8751	145	100.1206	7	Comité Cristiano Pro Desplazados de El Salvador - CRIPDES	El Salvador	El Salvador	13.794185	-88.89653		SV	1987-07	1987	1980	spa																																												Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV	1987-07	1987	1980			Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													36.6x50.3				Dibujo de aviones bombardeando y personas heridas y huyendo.	spa	TRUE	MUPI\mupi2_20150904\mupi_afiches_i_0005	Comité Cristiano Pro Desplazados de El Salvador - CRIPDES	spa	Unidad Nacional de Trabajadores Salvadoreños - UNTS	spa																																																																																																																		"Serie Solidaridad de Italia, Carpeta 1"	"Series Solidarity Italy, Folder 1"
mupi_afiches_i01_0006.jpg	208	34.6838	147	69.8538	247	122.411	7	SICAFE	El Salvador	El Salvador	13.794185	-88.89653		SV	1989	1989	1980	spa																																												Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV	1989	1989	1980			Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													48.5x35.5				Ilustración de Pablo Vargas y Sonia Flores.	spa	TRUE	MUPI\mupi2_20150904\mupi_afiches_i_0006	SICAFE	spa																							Pablo Vargas	Sonia Flores																																																																																												"Serie Solidaridad de Italia, Carpeta 1"	"Series Solidarity Italy, Folder 1"
mupi_afiches_i02_0007.jpg	228	56.0935	0	37.1284	0	56.1415	7	Coordinadora Nacional de la Mujer Salvadoreña - CONAMUS	El Salvador	El Salvador	13.794185	-88.89653		SV	10/2/88	1988	1980	spa																																												Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV	10/2/88	1988	1980			Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													37.4x50.2				Dibujo de niños y un muñeco saliendo de una caja.	spa	TRUE	MUPI\mupi2_20150904\mupi_afiches_i_0007	Coordinadora Nacional de la Mujer Salvadoreña - CONAMUS	spa																																																																																																																				"Serie Solidaridad de Italia, Carpeta 2"	"Series Solidarity Italy, Folder 2"
mupi_afiches_i02_0008.jpg	172	70.1095	0	68.4501	0	66.9128	7	Asociación Nacional de Educadores Salvadoreños -   ANDES	El Salvador	El Salvador	13.794185	-88.89653		SV	1988-12	1988	1980	spa																																												Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV	1988-12	1988	1980			Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													35x47.5				Dibujo de una mano haciendo unos trazos.	spa	TRUE	MUPI\mupi2_20150904\mupi_afiches_i_0008	Asociación Nacional de Educadores Salvadoreños -   ANDES	spa																							Francisco Rivera																																															San Salvador	San Salvador	http://viaf.org/viaf/127829532				San Salvador	San Salvador	viaf.org/viaf/127829532	El Salvador	El Salvador	viaf.org/viaf/126625611																																			"Serie Solidaridad de Italia, Carpeta 2"	"Series Solidarity Italy, Folder 2"
mupi_afiches_i02_0009.jpg	200	40.5983	26	39.9256	106	64.8466	7	Coordinadora Nacional de la Mujer Salvadoreña - CONAMUS	El Salvador	El Salvador	13.794185	-88.89653		SV	1988-09	1988	1980	spa																																												Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV	1988-09	1988	1980			Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													36x48				Dibujo de una mujer desnuda con la bandera en la mano.	spa	TRUE	MUPI\mupi2_20150904\mupi_afiches_i_0009	Coordinadora Nacional de la Mujer Salvadoreña - CONAMUS	spa																																																																																																																				"Serie Solidaridad de Italia, Carpeta 2"	"Series Solidarity Italy, Folder 2"
mupi_afiches_i02_0010.jpg	218	29.2987	37	68.2662	49	75.7243	7	Asociación Nacional de Educadores Salvadoreños -   ANDES	El Salvador	El Salvador	13.794185	-88.89653		SV	1990-12	1990	1990	spa																																												Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV	1990-12	1990	1990			Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													38x50.5				Dibujo de un soldado marcado con una 'x' y unas escuelas saliendo del sol.	spa	TRUE	MUPI\mupi2_20150904\mupi_afiches_i_0010	Asociación Nacional de Educadores Salvadoreños -   ANDES	spa																							Gerardo Cruz																																																																																													"Serie Solidaridad de Italia, Carpeta 2"	"Series Solidarity Italy, Folder 2"
mupi_afiches_i02_0011.jpg	232	29.4254	24	23.5231	49	59.9325	7	Comité Femenino Magisterial Salvadoreño - COFEMS	El Salvador	El Salvador	13.794185	-88.89653		SV				spa																																												Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV				sin fecha	undated	Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													24x34.5				Ilustración de una paloma sobre un libro.	spa	FALSE	MUPI\mupi2_20150904\mupi_afiches_i_0011	Comité Femenino Magisterial Salvadoreño - COFEMS	spa																																																																																																																				"Serie Solidaridad de Italia, Carpeta 2"	"Series Solidarity Italy, Folder 2"
mupi_afiches_i03_0013.jpg	155	50.1732	38	42.2597	18	62.6337	7	Debate Nacional por la Paz	El Salvador	El Salvador	13.794185	-88.89653		SV	1990-03	1990	1990	spa																																												Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV	1990-03	1990	1990			Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													38x50				"Foro por la paz, democracia, desarrollo y justicia. Gran peregrinación conmemorando el 10 aniversario del martirio de Monseñor Oscar Arnulfo Romero."	spa	TRUE	MUPI\mupi2_20150904\mupi_afiches_i_0013																									Óscar Arnulfo Romero																																												Parque Cuscatlán	Cuscatlan Park		San Salvador	San Salvador	http://viaf.org/viaf/127829532				San Salvador	San Salvador	viaf.org/viaf/127829532	El Salvador	El Salvador	viaf.org/viaf/126625611																																			"Serie Solidaridad de Italia, Carpeta 3"	"Series Solidarity Italy, Folder 3"
mupi_afiches_i03_0015.jpg	172	65.3336	0	70.49	0	98.4727	7	Unidad Nacional de Trabajadores Salvadoreños - UNTS	El Salvador	El Salvador	13.794185	-88.89653		SV	1988-01	1988	1980	spa																																												Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV	1988-01	1988	1980			Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													36x47.5				"Ilustración del rostro de una persona con el fondo rojo, blanco y negro."	spa	TRUE	MUPI\mupi2_20150904\mupi_afiches_i_0015	Unidad Nacional de Trabajadores Salvadoreños - UNTS	spa																							Jorge Salvador Ubau																																															San Salvador	San Salvador	http://viaf.org/viaf/127829532				San Salvador	San Salvador	viaf.org/viaf/127829532	El Salvador	El Salvador	viaf.org/viaf/126625611																																			"Serie Solidaridad de Italia, Carpeta 3"	"Series Solidarity Italy, Folder 3"
mupi_afiches_lv01_0001.jpg	218	57.3675	24	45.2666	49	79.1205	7	Frente de Acción Popular Unificada - FAPU	El Salvador	El Salvador	13.794185	-88.89653		SV				spa																																												Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV				sin fecha	undated	Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													33.7x48.6				Dibujos de ataque militar.	spa	TRUE	MUPI\mupi1\afiches\mupi_afiches_F_0001	Frente de Acción Popular Unificada - FAPU	spa	Organización Magisterial Revolucionaria - OMR	spa																																																																																																																		"Serie Laurent Vogez (Movimiento de Solidaridad con El Salvador en Bélgica), Carpeta 1"	"Series Laurent Vogez (Movement in Solidarity with El Salvador in Belgium), Folder 1"
mupi_afiches_lv01_0003.jpg	218	52.5113	0	7.3779	0	14.5379	7	Bloque Popular Revolucionario - BPR	El Salvador	El Salvador	13.794185	-88.89653		SV				spa																																												Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV				sin fecha	undated	Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													37.8x25.3				Dibujos de soldados en emboscados. Comité pro-libertad de los presos y desaparecidos políticos del BPR.	spa	FALSE	MUPI\mupi1\afiches\mupi_afiches_F_0003	Bloque Popular Revolucionario - BPR	spa																																																																																																																				"Serie Laurent Vogez (Movimiento de Solidaridad con El Salvador en Bélgica), Carpeta 1"	"Series Laurent Vogez (Movement in Solidarity with El Salvador in Belgium), Folder 1"
mupi_afiches_lv01_0004.jpg	218	41.6387	0	3.0402	0	6.1905	7	Bloque Popular Revolucionario - BPR	El Salvador	El Salvador	13.794185	-88.89653		SV				spa																																												Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV				sin fecha	undated	Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													21.3x13.5				Todo el pueblo a marchar combativamente este 1° de Mayo junto a la clase obrera.	spa	FALSE	MUPI\mupi1\afiches\mupi_afiches_F_0004	Bloque Popular Revolucionario - BPR	spa																																																																			Parque Cuscatlán	Cuscatlan Park		San Salvador	San Salvador	http://viaf.org/viaf/127829532				San Salvador	San Salvador	viaf.org/viaf/127829532	El Salvador	El Salvador	viaf.org/viaf/126625611																																			"Serie Laurent Vogez (Movimiento de Solidaridad con El Salvador en Bélgica), Carpeta 1"	"Series Laurent Vogez (Movement in Solidarity with El Salvador in Belgium), Folder 1"
mupi_afiches_lv01_0005.jpg	218	30.0871	0	4.7361	0	13.7124	7	Bloque Popular Revolucionario - BPR	El Salvador	El Salvador	13.794185	-88.89653		SV	1980-04	1980	1980	spa																																												Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV	1980-04	1980	1980			Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													32.7x21.4				Dibujo de un prisionero de guerra. Comité pro-libertad de los presos y desaparecidos políticos del BPR.	spa	FALSE	MUPI\mupi1\afiches\mupi_afiches_F_0005	Bloque Popular Revolucionario - BPR	spa																							Miguel Ángel Alvarenga																																																																																													"Serie Laurent Vogez (Movimiento de Solidaridad con El Salvador en Bélgica), Carpeta 1"	"Series Laurent Vogez (Movement in Solidarity with El Salvador in Belgium), Folder 1"
mupi_afiches_lv02_0006.jpg	219	74.7231	0	54.7186	0	83.1567	7	Frente Farabundo Martí para la Liberación Nacional - FMLN	El Salvador	El Salvador	13.794185	-88.89653		SV				spa																																												Afiches	Posters	http://id.loc.gov/vocabulary/graphicMaterials/tgm008006	El Salvador	El Salvador	13.794185	-88.89653	SV				sin fecha	undated	Español	Spanish	spa	http://id.loc.gov/vocabulary/iso639-2/spa													26.8x41				Calendario.	spa	TRUE	MUPI\mupi1\afiches\mupi_afiches_F_0006	Radio Venceremos	spa	Frente Farabundo Martí para la Liberación Nacional - FMLN	spa																																																																																																																		"Serie Laurent Vogez (Movimiento de Solidaridad con El Salvador en Bélgica), Carpeta 2"	"Series Laurent Vogez (Movement in Solidarity with El Salvador in Belgium), Folder 2"
